-0.99445 -2.40824 113.026
0.782616 1.46642 46.7288
-0.123702 4.81347 59.4894
3.84164 2.82562 56.1627
4.56933 0.68359 96.1257
-2.73595 -4.82557 68.623
-4.083 4.22273 56.51
-1.30095 -1.4641 19.5949
2.58593 -0.656787 33.119
2.82286 -1.76632 130.392
0.0721039 1.42624 134.4
-4.62783 2.82688 57.6405
-1.54835 1.63976 22.9017
2.97271 4.41817 47.1874
-1.10935 4.76008 89.2948
2.59047 -4.21813 117.847
2.09531 4.06827 83.6373
0.458233 0.635151 97.6304
-0.138236 -1.12355 49.1583
-4.91386 2.08463 61.9944
