-2.90787 -1.68507 24.6515
2.06164 -1.20299 144.559
4.16731 -3.98008 136.499
1.45875 -0.0471065 97.0734
2.72832 0.653396 101.189
-0.597855 -0.950352 10.0278
3.31963 -1.78885 13.5856
0.539209 -1.24218 89.1283
4.85829 1.45998 36.3316
-0.379085 -3.81486 131.624
4.80046 0.462708 53.9963
-4.81059 0.872783 26.7694
1.61613 2.1995 13.5221
3.54834 -3.11455 143.227
-2.91696 -1.39296 27.7075
2.20816 -2.95429 63.5305
-2.04153 -2.07809 86.1296
0.324067 -0.862073 79.8221
-1.06288 2.2236 125.854
-0.860132 0.837099 16.9579
