-0.550033 2.61655 39.8165
-3.09223 0.399267 132.893
-1.93041 -3.62398 129.851
1.18427 -1.81032 117.583
4.84298 0.7842 125.235
4.15918 -3.42916 28.4871
-1.59638 -1.7077 113.459
-4.55333 3.86816 101.562
-3.78507 1.95604 32.851
-1.70726 1.78344 56.4022
1.77191 -1.88581 93.9697
-2.8811 1.16976 136.066
0.764639 -4.79793 28.7883
0.874629 -1.48701 137.004
2.66329 -2.9135 58.816
-2.68528 -0.0959652 44.2503
-4.31252 -0.983094 113.216
3.66119 -0.00509515 31.7577
2.21228 -0.582209 81.1401
-1.3207 -1.49199 12.6592
