1.39312 0.352632 22.5419
-1.58745 -2.8633 37.6343
1.94083 2.11854 77.8169
1.2706 2.82388 76.0963
-2.24283 2.92939 54.933
2.07266 1.09208 111.435
-2.37599 -4.1148 91.4199
4.07883 -1.42311 39.9351
-2.00445 2.1516 104.261
-0.0810694 0.492591 100.428
-1.62001 -3.8391 65.4009
-4.96969 -4.01528 89.741
2.61646 1.28813 30.5834
-1.59349 1.17645 115.223
2.70419 3.40838 5.18981
1.83153 3.82003 9.5259
1.67324 -1.06303 9.65077
2.23863 2.50472 10.8218
-0.467592 -1.85538 87.3663
0.374272 3.16711 23.5928
