-4.64739 -3.84595 11.0561
-0.630453 -4.34798 86.1629
1.16849 -2.6338 76.5758
3.2375 -1.46802 42.5752
-4.35797 0.675165 70.6466
1.93844 -4.81115 120.001
-2.40646 -4.64606 68.2593
-3.34055 1.7269 115.535
3.59479 2.9782 111.414
-3.57544 -2.64374 10.772
-3.80035 1.99412 41.9626
4.62749 3.15602 133.021
-1.68075 -1.1643 58.0354
4.49445 3.2572 70.2569
4.6825 3.98942 43.7662
2.31652 2.73058 26.9766
-2.09948 2.24831 32.8512
-3.93854 -1.70244 58.4926
2.40295 0.406333 21.7869
-1.82007 -3.43247 131.111
2.24822 2.85019 76.3255
-0.810292 -4.70576 28.3309
2.46062 -0.231581 29.6856
4.37404 -2.28233 25.4246
-4.25762 -4.79661 132.448
1.15273 4.93863 31.5583
4.95951 4.31751 104.509
2.11631 4.23194 72.308
3.93138 1.83962 87.1412
-0.866614 0.673242 136.954
0.729134 2.8683 149.992
-1.69961 -4.02028 16.3774
-2.11998 0.296358 109.672
-2.27862 1.47283 58.0624
-2.33161 -0.477332 128.327
0.573457 3.26344 25.928
4.55883 -4.23746 40.7546
-4.75214 -2.73439 39.0489
1.29256 2.23159 73.5234
-3.41377 -0.33098 143.088
