-2.73368 -2.62101 7.31096
-0.889219 2.58448 34.3622
-3.97095 1.33401 115.58
-2.25161 -4.12686 1.59753
0.138525 3.68164 51.5177
0.958985 1.40332 103.019
-3.53623 -4.00114 21.9644
3.01604 0.967135 130.089
3.97484 3.28044 30.8801
-2.44666 -0.475043 136.887
-1.77057 -1.90821 77.4671
4.22347 2.91026 54.7294
3.03321 -1.91516 133.822
-3.1012 -0.656746 144.338
-2.05864 -2.90446 32.4401
-3.40123 4.14556 44.9497
4.63502 3.95476 17.5039
1.29671 -2.90663 136.899
1.62784 4.2142 23.7214
-3.15304 0.219915 146.901
2.81579 4.51582 81.5161
-1.14941 2.83574 29.1978
-0.886494 -2.98651 39.4866
-2.46317 -1.12547 113.317
-1.62205 -3.02797 63.3917
4.38154 -3.67081 43.1198
-4.58814 -0.778965 146.91
-1.03476 0.144515 143.545
3.37871 0.515372 113.062
0.813555 -0.789437 112.132
-3.31937 4.85462 22.4836
-4.87404 -1.65656 51.7853
3.06196 -2.36619 70.642
-1.06949 1.65799 81.5056
0.166681 1.06518 33.5807
3.35358 -0.444125 1.37272
1.33353 -1.0442 25.8519
-0.542668 -1.24138 138.916
-3.72025 1.46778 139.972
-2.83221 -0.458344 58.9085
