3.23538 -2.61078 109.417
1.14992 2.43586 47.9832
-2.63734 -3.20283 143.571
1.69365 2.24521 46.3
-3.41362 -1.05377 59.5905
-4.94479 4.78688 38.6977
3.03884 -2.92187 62.7151
-2.85031 -0.278216 87.2349
2.16465 0.281407 92.5545
1.39576 -3.53893 89.0752
-3.26443 -4.16877 84.761
-1.65388 0.678032 70.8796
-2.20784 3.40091 18.5469
0.692912 1.32601 75.0925
-2.86324 -2.77307 89.7905
4.02071 0.649657 76.7606
-4.16106 4.50099 44.9363
1.44584 4.93647 42.0067
-1.12507 0.328661 34.7233
4.22165 4.06127 35.1681
0.429376 4.94997 18.7904
4.11848 0.990478 60.9205
-4.3843 3.92678 118.183
-0.430633 4.05245 17.7013
4.31639 0.860924 148.415
0.664553 0.0437345 115.007
-0.515116 -1.99895 51.8537
-0.41645 -4.01887 31.1639
3.37337 -3.16394 57.5062
-4.64895 2.14854 141.938
-4.77917 0.0765613 80.5957
-4.87867 -1.96916 126.417
4.62983 -1.67577 50.1965
3.79953 0.549993 120.12
4.57663 2.14874 133.672
-0.992726 -1.95616 57.1969
-3.51021 3.08423 48.5091
-2.12398 0.576395 7.29563
-4.15514 -1.57401 66.5621
0.12795 2.605 85.3714
