0.509101 -3.925 30.819
-2.22988 -0.8417 81.3262
4.91318 -0.0772042 74.0558
-2.90696 -0.893898 116.375
-2.29503 0.62666 102.143
-2.58945 1.41111 5.18165
3.88441 -3.469 127.573
-2.98743 -4.76662 49.2282
4.47723 0.0255215 61.4742
-0.791434 0.323961 61.2743
4.752 3.75937 6.62219
-1.8254 3.76035 92.8088
-3.19707 4.57508 7.77848
-0.555588 -3.70338 83.7282
3.09365 2.04926 40.4037
1.81929 -4.80574 26.0195
-1.71839 -0.451345 52.4115
-0.539906 -1.91964 65.2933
-2.18022 3.34629 125.602
3.09814 3.24607 137.336
-1.441 2.21312 11.8779
3.20574 3.13737 37.1255
3.23077 4.28917 20.3371
1.48468 -2.10064 97.7958
-1.96222 -4.00329 130.227
-1.76665 2.7632 142.971
-4.0897 3.97612 38.679
4.23064 4.52108 76.2344
2.06261 -0.448995 23.7829
-3.47615 -0.00665275 130.421
4.213 -1.54374 108.426
-4.28219 2.29675 147.594
0.787385 -1.40751 110.436
-1.67264 -4.50395 2.12893
3.84849 4.87602 29.956
0.393271 -2.43025 27.5924
-1.2002 -1.7848 113.641
1.14008 -4.36907 22.5347
-3.68648 3.06638 111.373
0.348869 -2.25862 7.22762
