-2.3791 -4.90108 64.7674
-0.288673 0.594102 52.9362
-3.18821 2.50101 96.9412
3.33247 2.33694 45.0593
3.74505 -2.70104 17.3168
3.36076 -3.59461 19.6517
0.162036 -3.06312 39.8226
4.61485 -2.74608 4.36471
1.66414 4.12397 143.581
1.58187 3.91291 90.4048
-1.2353 -2.71029 125.671
-0.321445 -4.32205 47.954
-3.84442 0.32197 68.0706
-2.68455 0.914349 37.5147
-1.50593 1.14911 118.968
4.1713 -0.174793 96.9871
-0.303192 -4.50206 38.6127
4.48249 -3.51588 9.88282
0.171252 0.525307 78.255
-2.00588 -1.5826 113.861
0.0646645 0.0460654 29.1374
3.99874 -2.08545 28.5815
-1.00346 1.37899 87.9438
-4.63588 0.799973 129.558
-2.02769 -4.23782 133.293
-4.56068 2.70421 93.7892
3.0165 3.99082 137.807
0.226625 2.2114 56.6636
-0.471639 1.70572 68.9838
3.92222 3.0795 85.654
-1.66132 -1.76383 128.072
4.58975 -2.16119 73.4112
-4.49059 -1.32889 88.4919
1.22177 -1.68598 39.4022
-2.2016 -2.42391 29.3052
2.94971 -0.893107 27.4674
4.57855 1.26933 101.756
4.80438 -2.35681 83.0208
-1.47618 2.90105 130.998
-0.255037 2.57642 4.96728
