-2.63148 -0.556034 11.3563
1.47295 0.98131 63.0582
0.910691 -3.92039 106.471
-2.9399 -0.576197 28.1487
-4.12529 -2.96139 95.1066
-4.9941 4.15897 107.367
-0.619248 0.732208 105.311
4.66768 1.77403 149.117
-0.650818 3.84813 96.5337
3.02444 -3.0949 79.4751
1.74718 -1.90093 53.0614
-3.21558 3.67538 144.861
-0.416832 -0.313577 52.1277
-2.30432 4.51941 57.3202
-4.71604 1.04723 119.762
1.17614 2.96826 107.801
0.675796 -3.94512 63.2679
-0.347963 4.34953 69.7114
2.79175 -3.99695 33.1423
4.14725 -0.944526 96.8756
2.33968 0.743752 138.516
-4.72173 0.337805 37.5865
1.74819 -3.22211 65.7704
-1.66248 -2.74163 20.1085
-3.87706 -2.49824 15.5492
4.13015 0.416613 128.778
0.821203 1.32695 144.56
-2.11516 -1.80488 5.44712
4.61967 -3.70398 75.1266
-3.99857 3.39032 106.457
