2.28841 3.57593 129.388
-2.91791 -0.425212 125.214
-0.174378 1.34199 12.3519
0.976832 -2.18322 16.745
4.38409 4.53246 112.728
0.763949 -3.35513 8.40143
-3.10032 -4.84527 74.724
-3.9557 -0.328519 105.302
3.84516 2.05566 83.7391
1.06655 3.8875 66.3918
-2.4424 1.65221 55.157
-1.00708 -3.22963 102.902
4.6047 -3.19489 63.908
1.31364 0.800923 101.054
0.486607 -2.85076 81.8365
4.0478 -2.65549 124.323
0.0211535 -1.70167 64.1924
-0.635634 2.22809 52.3975
4.3061 2.06616 141.374
3.23405 -2.3947 96.4561
4.16723 -1.86458 57.5344
-1.71739 0.50037 22.7863
-0.638687 -3.99578 105.6
-3.00049 -1.72416 77.9194
-0.258808 2.18315 74.8742
-3.06306 -1.52635 110.078
-2.15897 -2.29471 80.0215
3.1456 1.44951 38.0071
2.03625 -4.63922 52.8302
-4.64665 4.73507 89.4252
