-3.70467 2.78003 21.2421
1.99149 1.60227 14.2117
-0.92178 2.49488 94.4944
4.56444 -0.13189 30.232
-1.53422 3.09292 33.6324
2.69713 4.84944 53.4617
-4.93525 -4.56301 45.8012
2.8734 2.76831 66.1005
-0.739975 3.76257 121.471
-0.775253 3.24735 74.3443
-1.89493 1.61018 84.0475
4.19264 3.80609 43.2242
-0.310088 3.45501 28.0831
-0.27886 -0.458219 118.229
-1.1543 4.53464 127.468
3.86092 -2.9833 140.87
1.31821 -4.14554 32.492
-1.77632 -0.538724 141.439
-3.86975 2.08223 76.7795
2.01452 -1.49859 111.209
-4.53033 3.24539 61.6397
-0.438238 0.94167 102.253
2.56569 3.44752 3.51413
0.823843 -1.19012 112.097
3.94704 -1.83243 63.027
-0.811063 4.50161 34.5822
2.32317 1.26105 40.5249
3.19186 0.45129 26.0781
-1.5302 2.47912 84.7837
-0.0301572 4.1144 11.722
