-0.279693 -3.90699 8.80989
0.433802 2.18057 132.356
2.29228 -1.5037 66.6533
-4.97092 -1.67169 120.292
-4.40546 4.06735 131.322
0.501964 0.580312 74.984
0.455145 4.11628 84.1179
2.60498 -4.68911 135.814
1.91982 0.910687 29.5402
3.02963 0.487014 140.481
-2.06852 -0.136408 31.6395
-2.02958 -2.88446 97.9296
-2.39206 2.49831 49.0942
4.53011 1.71441 76.1672
-1.99239 1.0278 10.555
4.06485 4.24628 100.371
3.66895 -1.25043 20.1509
-4.04882 -0.515017 98.4644
4.27979 4.13943 11.0464
-0.696328 2.99101 108.4
4.18683 -3.46499 62.687
0.337999 4.54458 90.848
-0.579782 3.49193 103.637
4.08082 -2.41101 87.5594
-0.20674 1.01042 43.3613
3.38969 -4.59136 46.164
2.59043 3.77545 107.882
-2.9315 -3.06759 48.6788
-2.43592 0.935179 103.438
3.86167 0.494185 122.124
