3.60724 3.49227 11.5411
0.616546 4.37459 1.71399
2.95855 -0.470006 125.66
3.84997 1.21255 57.0044
4.87051 -1.50397 100.745
0.667548 0.82774 62.053
-2.18478 -2.31034 125.022
3.60115 -1.01814 47.5324
-0.738195 -3.86589 133.523
2.45061 -2.91471 65.2529
-1.69712 2.19752 63.7862
-3.10107 3.73806 24.068
-4.5467 -3.94178 147.076
2.7566 4.17285 6.46728
-3.39051 1.43789 131.937
-2.15329 4.98127 23.4111
-1.37589 0.674029 124.71
-2.20659 1.43584 84.9687
3.54069 -0.398607 50.182
-2.10649 0.300394 67.2799
-2.33153 -1.11416 56.5128
-2.84079 -2.90859 149.955
4.3724 -4.31655 144.409
-4.37453 -1.74363 33.7828
0.625251 1.0407 73.391
1.70144 0.161883 108.902
-2.26611 -4.74541 36.6659
-3.47351 -4.237 14.8918
4.93294 3.58214 82.7331
4.51384 2.29164 137.422
