-1.94027 -0.218401 61.4598
0.640509 -0.52454 38.6778
0.203733 2.16922 143.548
1.9099 4.78606 121.448
4.14879 -4.61389 81.671
-2.87884 -2.12337 93.5429
1.90059 -0.212284 90.3431
3.13654 3.10176 6.14969
-4.40559 -2.32915 4.65916
2.06367 2.93301 137.454
-3.70256 -3.94852 128.132
2.03968 2.26342 34.1231
-4.81935 -1.91262 47.4007
-1.57483 2.84265 145.151
2.41807 -0.969763 16.5748
2.72247 -0.370526 15.5585
-4.17549 -3.39197 61.8207
-3.44479 -3.7371 87.19
-1.24293 -2.48807 84.4226
-3.26187 -2.89523 62.5007
-0.281524 4.70898 56.1246
4.48949 -4.8572 67.6016
-2.59315 4.8902 143.718
-2.22993 -1.07572 136.092
0.778199 2.12277 142.554
2.94194 -3.08279 128.277
-4.47661 -1.91413 58.4159
-2.34197 -4.59716 24.038
3.63338 2.06546 88.5673
-1.81177 3.92621 78.2746
